Country_Name,Location
Bouvet Island (Bouvetoya),Craigmouth
Christmas Island,New Colin
Bosnia and Herzegovina,New Samuel
Heard Island and McDonald Islands,Lake Adam
Liechtenstein,South Angelafort
Germany,South Juanstad
United States Virgin Islands,North Matthew
Romania,Port Valerie
Palestinian Territory,South Derrick
Libyan Arab Jamahiriya,Mullentown
Gibraltar,New Lindafurt
Maldives,Elizabethshire
Guadeloupe,North Glenn
Sweden,Sparksborough
American Samoa,Alvarezville
Gambia,New Jenniferside
British Indian Ocean Territory (Chagos Archipelago),Alexandrafurt
Mayotte,North Julie
Montserrat,Christinatown
Isle of Man,Lake Stephaniemouth
Brunei Darussalam,Manningstad
United Kingdom,Carpenterport
New Zealand,South Barbaraland
Cyprus,West Cassandraborough
Eritrea,Jamesshire
Sao Tome and Principe,East Sarahhaven
Kyrgyz Republic,New Angelicaland
Afghanistan,Port Monica
Ecuador,Youngbury
Reunion,West Alexander
Singapore,Curryland
Bosnia and Herzegovina,New Stevenview
Montenegro,Port Linda
Palestinian Territory,New Pamela
Australia,Aliceland
Central African Republic,South Drewside
Korea,Priceville
Sudan,Hornebury
Vanuatu,Parkerview
Honduras,North Katherine
Maldives,Lisatown
Seychelles,East Michaelport
Mongolia,Reginatown
Russian Federation,South Michaelchester
Belize,North Jennifer
Korea,Port Rebeccatown
Liechtenstein,East Kimberly
Ukraine,Spencerborough
Pitcairn Islands,Crosbystad
Panama,Parsonshaven
Botswana,South Paulastad
French Southern Territories,North Richardland
Congo,North Jennifermouth
Armenia,New Elizabeth
Turks and Caicos Islands,Rebeccaport
Tonga,Martineztown
Equatorial Guinea,North Christopher
Western Sahara,New Deannaland
Zimbabwe,West Nicolefort
Madagascar,Robinsonport
New Zealand,West Nicole
Lebanon,Port Christina
Maldives,Port Suzanneville
Niger,West Matthewland
Belgium,Scottland
Uganda,Mcgeeside
Philippines,North Ryan
Gambia,Stewartshire
Burundi,Robinsonbury
Cape Verde,Brownfort
Belize,Moonburgh
Sri Lanka,South Carlville
Madagascar,Dominiqueburgh
Australia,Turnerstad
United Arab Emirates,Leeville
Russian Federation,South Dianebury
Lebanon,New Brucefort
Timor-Leste,Williamtown
Hong Kong,East Katherine
New Zealand,Port Cassandraside
Burundi,Erinport
Timor-Leste,West Stephanie
Cote d'Ivoire,Brownville
Ecuador,Reeseshire
Turkey,Carrieborough
Czech Republic,Thomasland
Turkmenistan,South Brian
Slovakia (Slovak Republic),Smithhaven
Hungary,Leonardburgh
Japan,Carolynmouth
Guadeloupe,Josephborough
Madagascar,South Danielleberg
Togo,Colemanburgh
Suriname,East Jamesborough
Iraq,Strongburgh
Palestinian Territory,East Johnshire
Israel,Stephaniechester
Philippines,Martineztown
Azerbaijan,Lake Eric
Nicaragua,South Tammy
Pakistan,Jesseberg
Iran,Barberbury
Qatar,Port Jennifer
South Africa,Saraton
Bangladesh,Port Kristintown
Qatar,Blakeburgh
Brazil,Port Latashatown
Czech Republic,Tanyastad
Venezuela,Michaelhaven
Saint Kitts and Nevis,Lake Robertshire
India,Lake James
Falkland Islands (Malvinas),South Joshuafort
Antarctica (the territory South of 60 deg S),Wiseton
Central African Republic,Aaronfort
Congo,East Debraburgh
Swaziland,Vincentberg
Cameroon,Wardport
North Macedonia,Johnsonfurt
Morocco,Lake Ann
Dominican Republic,Harperville
United States of America,Gallowaytown
Ghana,East Christyhaven
Nepal,East Davidchester
Cambodia,New Valerie
Bolivia,Reeveston
Bhutan,West Jennifer
Cameroon,Ronaldmouth
India,New Rachel
Egypt,West Barbara
Samoa,Kellyhaven
Saudi Arabia,New Breanna
Paraguay,New Peterfort
Hungary,South Jesus
Dominican Republic,North Paulside
Tuvalu,Jameschester
Fiji,New Michelleview
Serbia,Annahaven
Sao Tome and Principe,Davisborough
Papua New Guinea,Ericshire
Saudi Arabia,Lake Megan
Reunion,Phillipmouth
Hungary,North Andrewside
Central African Republic,Port Joshuastad
South Africa,Lake Kristinamouth
Saint Barthelemy,Richardstown
El Salvador,New Victoria
Christmas Island,New Emily
Latvia,East Christinemouth
Ghana,Kendraburgh
Colombia,Lake Jeffreyland
Israel,Michaelhaven
Argentina,Kevinland
Poland,Gloverfurt
United Kingdom,Owenstown
Netherlands Antilles,North Christina
New Zealand,Dennisbury
Tunisia,Veronicaview
Congo,Levyfurt
Uganda,Port Linda
India,New Kathleenfurt
Japan,West Valerieton
Paraguay,East Angelaville
Romania,West Maryhaven
Iran,Port John
Greece,Danielsland
Jersey,Millermouth
Turkmenistan,North Marissa
Vanuatu,Donaldbury
Taiwan,Danielleland
Venezuela,Aliciaport
Saint Helena,New Tina
Mauritius,Port Christopherside
Holy See (Vatican City State),Robertstad
Jordan,Morrisbury
Monaco,Greenbury
Hong Kong,South Margaret
Panama,Gardnerton
Maldives,Ryanland
Qatar,North Carolynchester
Wallis and Futuna,South Jessicamouth
Vietnam,South Kirkton
Suriname,Danielschester
Guatemala,East Suzanne
Malta,Sandersmouth
Heard Island and McDonald Islands,North Kevin
Samoa,Lake Rhondaberg
Finland,Samueltown
Romania,East Miguel
Uzbekistan,East Chadview
Israel,Port Michaelport
Benin,South Jamesburgh
Singapore,East Jason
Malta,Jonesfurt
France,Lake Ginastad
Guam,Lake Brian
Lebanon,South John
Ecuador,Francesfurt
New Caledonia,Brittanyfort
Myanmar,Kramertown
Pitcairn Islands,Staceyland
Lesotho,Elizabethmouth
British Indian Ocean Territory (Chagos Archipelago),Stevensfurt
Norfolk Island,Daughertychester
Thailand,West Erikaland
Zimbabwe,Port Lisaberg
Aruba,Sanchezview
Christmas Island,Howardhaven
Bahrain,Fosterhaven
Dominica,North Jose
San Marino,Baileyfurt
Singapore,Lake Marissa
Brazil,West Randyport
Aruba,Port Emily
Palestinian Territory,Danielland
Portugal,East Tracy
Pakistan,North Stephenville
Taiwan,Bryanland
Angola,Port Holly
Isle of Man,Omarfort
Guinea-Bissau,Donnaland
Kyrgyz Republic,Shortport
Saint Pierre and Miquelon,New Leefort
Belarus,Johnsonville
Pakistan,Erinberg
Afghanistan,East Dawnhaven
Paraguay,West Lisaborough
Luxembourg,Mclaughlinview
Georgia,East Shannon
Cape Verde,Lake Nathan
Spain,Fosterfort
Poland,Freemanland
Norway,Douglasport
Guinea-Bissau,North Joybury
British Indian Ocean Territory (Chagos Archipelago),East Jared
Congo,Port Shawn
Burundi,Jonathanmouth
Saint Martin,Kelleyburgh
Slovakia (Slovak Republic),Lake Jacqueline
Cambodia,Trujillomouth
Northern Mariana Islands,New Michaelberg
Gibraltar,Elizabethport
Isle of Man,New Gregorybury
French Polynesia,Stuartbury
Maldives,Brittneyhaven
Bouvet Island (Bouvetoya),Whitefort
Bolivia,Donaldfort
Georgia,Rebekahville
Svalbard & Jan Mayen Islands,West Linda
India,Evanport
Poland,Lynnfort
Antigua and Barbuda,East Brent
French Polynesia,Lake Steven
Czech Republic,South Tammy
Slovakia (Slovak Republic),West Steven
British Indian Ocean Territory (Chagos Archipelago),South Pamelahaven
Guadeloupe,New Ashley
Costa Rica,Port William
Libyan Arab Jamahiriya,Vaughanstad
Northern Mariana Islands,Tinachester
Uzbekistan,East Bonniemouth
Norfolk Island,South Suzanne
Heard Island and McDonald Islands,East Jessica
Grenada,Lake Joseph
Bermuda,West Megan
France,South Ashley
Comoros,South Miranda
Malawi,Ianstad
Sao Tome and Principe,Danielfort
Myanmar,Lake Marcusmouth
Bangladesh,East Scottburgh
French Southern Territories,Stephenburgh
Wallis and Futuna,Antoniomouth
Monaco,Lake Donaldmouth
Saint Lucia,South Elizabethton
China,North Benjaminshire
Christmas Island,Mannland
Lao People's Democratic Republic,East Rebeccashire
Germany,Lake Robertburgh
Burundi,New Jessica
Macao,Spencerport
Zimbabwe,Margaretburgh
Cambodia,Port Jenniferview
Sierra Leone,Harryside
Northern Mariana Islands,Ashleyfurt
Saint Vincent and the Grenadines,Johnhaven
Palau,Kevinton
Benin,South Markborough
Argentina,South April
Switzerland,Williamshaven
Tuvalu,South Lauren
Panama,New Davidborough
Cape Verde,New Stephenland
Guinea,Lake Lindaport
Kuwait,Dawnland
Guinea-Bissau,North David
Cambodia,Port Danielle
Saint Helena,Rodriguezfurt
Kuwait,North Christian
Central African Republic,Christopherborough
Kiribati,Holtbury
Bhutan,Hernandezstad
Svalbard & Jan Mayen Islands,East Michaelfort
Kyrgyz Republic,North Geraldburgh
Tokelau,South Deborah
South Georgia and the South Sandwich Islands,West Albert
South Africa,Stewarthaven
Lebanon,Bakershire
Colombia,Chelseaborough
Northern Mariana Islands,East Samanthaborough
Mauritius,North Cynthia
Jersey,New Michael
Madagascar,New Jeffrey
Algeria,Port Charles
Finland,Joelland
Ghana,Linstad
Canada,East Richardfort
Chad,Kevinside
Venezuela,Ninaport
Saint Kitts and Nevis,New Loriborough
Brazil,Frankfurt
Indonesia,Garciaton
Belarus,Lake Michelle
Djibouti,North Jonathanchester
Heard Island and McDonald Islands,Lake Lori
Sudan,Port Jesse
Mauritius,Port Nicolestad
Syrian Arab Republic,Sullivanburgh
France,North Kathryn
Singapore,Shelbyborough
Lithuania,Bennettside
Italy,Deanburgh
Central African Republic,Cassandraville
Iraq,South Craigside
India,West Williemouth
Uganda,New Jorge
Colombia,Lake Danielville
British Indian Ocean Territory (Chagos Archipelago),Lake Davidchester
Bahrain,North Tammystad
Madagascar,West Garrettmouth
Swaziland,Pamelachester
El Salvador,Cheyenneton
Palau,Lake Jeffrey
Grenada,East Kennethtown
Australia,Jamesfort
Tokelau,Haydenmouth
Tajikistan,Wagnerton
Rwanda,Jamieport
Tokelau,North Joshua
Sudan,Williamsside
Solomon Islands,Carolyntown
Aruba,Damonbury
Botswana,Harryfurt
Madagascar,East Kenneth
Kyrgyz Republic,Port Melissa
Guinea,Hannahchester
Norfolk Island,Shawchester
Gibraltar,Lake Margaret
Angola,Haleytown
Ukraine,Brendastad
Mali,Marymouth
Poland,Deborahport
Greece,Millertown
Ethiopia,East Nathan
Syrian Arab Republic,New Jennifer
Ecuador,Faulknerville
Hong Kong,North Chadmouth
Belarus,South Jeffrey
Estonia,South Lindamouth
Kiribati,Anthonymouth
Dominican Republic,West Michael
Oman,West Allisonbury
Saint Barthelemy,East Annaburgh
Iraq,Williamsside
Namibia,Claytontown
British Virgin Islands,New Hollyside
Central African Republic,Brittneyberg
New Caledonia,Heatherport
British Virgin Islands,New Amy
Czech Republic,New Brandyhaven
Algeria,Wattsville
Lao People's Democratic Republic,Brownview
Sao Tome and Principe,Ruthfurt
Vanuatu,North Carolyn
Venezuela,South Michaelburgh
Bulgaria,Smithberg
Nicaragua,Boydhaven
Sao Tome and Principe,Lake Sarahshire
Micronesia,Jessicaview
Malta,Port Breanna
Bosnia and Herzegovina,South Duanechester
Taiwan,New Thomaston
Iceland,Marymouth
Antarctica (the territory South of 60 deg S),Port David
Serbia,Cherrymouth
French Guiana,Port Lorraine
Swaziland,Tomview
New Zealand,East Kristinaland
Antarctica (the territory South of 60 deg S),West Frank
Lao People's Democratic Republic,Deanside
French Guiana,Wendyport
Bulgaria,Margaretbury
Senegal,Haleville
Western Sahara,Anneview
Finland,Lake Bridgetview
Andorra,West Jessica
Somalia,New Shelleyton
Slovenia,Darrellmouth
Brazil,New Allisonton
Zambia,New Danielle
Cyprus,Lake Scotttown
Russian Federation,Isabellashire
Bulgaria,East Julian
Libyan Arab Jamahiriya,Kellyborough
Kazakhstan,Swansonberg
Iceland,Yesenialand
Jersey,Gonzalezborough
Paraguay,Port Michelle
Congo,West Jennifer
Ethiopia,North Eric
American Samoa,South Daniel
Norfolk Island,Landryside
Germany,Jonesport
Tonga,Perkinsmouth
Reunion,Juantown
Haiti,South Travisland
United States Virgin Islands,Meganbury
Poland,Samuelville
Jordan,West Katherineton
Ghana,Earlside
Ghana,Hoffmanfurt
San Marino,South Thomasview
Iceland,Port Lisa
Dominica,Lake Garyville
Liechtenstein,Bowenfort
Bahrain,Port Shannonfort
Peru,Clarkchester
Azerbaijan,West Courtneyfurt
Estonia,Waltersfurt
Bulgaria,Lake Paige
Saint Lucia,East Whitneyshire
Djibouti,Josephstad
Taiwan,New Kaylafort
Bulgaria,Lopezville
Serbia,Stevenston
Cuba,South Amandamouth
Sudan,East Jennifertown
Libyan Arab Jamahiriya,Velezfort
Liechtenstein,Julieborough
Northern Mariana Islands,Floresborough
Egypt,Emilyfurt
Gibraltar,Lisahaven
Togo,Lake Reginafort
Netherlands Antilles,Cynthiatown
Guernsey,Lake Amy
Wallis and Futuna,South Nathaniel
Greece,Lake Alisonchester
Dominican Republic,Alexisville
Tunisia,Longfort
Guyana,New Austinmouth
Isle of Man,South Kathyborough
Jamaica,Port Lauraborough
Belgium,North Madelineburgh
Morocco,Patriciashire
Micronesia,Annemouth
Lebanon,Carrilloberg
Palestinian Territory,New Davidbury
Madagascar,Snyderview
United Arab Emirates,Hernandezland
Syrian Arab Republic,Port Ashley
Philippines,Port Zachary
British Virgin Islands,Port Nancy
Dominica,North Feliciaburgh
Guernsey,Mclaughlinshire
Ukraine,North Jennifer
Uruguay,Smithborough
Falkland Islands (Malvinas),Port Nathanfort
South Africa,Alvarezshire
Saudi Arabia,Port Joshua
Fiji,Rittermouth
Benin,West Barbaraland
Panama,Chandlerborough
United States of America,South Joyview
Fiji,Joyceborough
Lesotho,East Jerrymouth
Trinidad and Tobago,Port Bettyville
Iraq,Port Gailland
Kenya,West Derek
Guadeloupe,South Emilystad
Japan,Cynthiamouth
Heard Island and McDonald Islands,Humphreyhaven
Philippines,West Emilyton
Saint Lucia,Port Michaelborough
Djibouti,Port Timothy
Albania,Lake Sarah
Albania,Nathanfort
Iran,Snowmouth
Niue,Port Maryfort
Burkina Faso,North Michael
Bosnia and Herzegovina,Johnsonhaven
Korea,Lake James
Venezuela,Andreabury
Zimbabwe,New Jason
Denmark,West Laura
French Guiana,Markburgh
South Georgia and the South Sandwich Islands,Rickburgh
Mongolia,Lisastad
Sweden,Benitezbury
Morocco,New Adam
Saint Lucia,Francisport
Fiji,Rojasmouth
Azerbaijan,Nicholschester
Micronesia,Leslieview
Australia,Perezfort
Cameroon,Robinsonshire
Syrian Arab Republic,South Deannahaven
Belize,Brianview
Mayotte,Isabellastad
Bouvet Island (Bouvetoya),East Alan
Australia,Lake Justin
Nepal,Vickimouth
United Kingdom,Schroedermouth
Swaziland,Atkinsonside
Christmas Island,Barnesside
Malta,Moorebury
Jersey,Port Mary
Niue,East Ericmouth
Guinea-Bissau,Clarkshire
Albania,Gibsonbury
French Polynesia,Hansentown
Vanuatu,South Megan
Oman,South Shawnside
French Guiana,Port John
Lesotho,Jonathantown
Cocos (Keeling) Islands,Kaitlynberg
Wallis and Futuna,Ericfurt
American Samoa,Lake Michael
Falkland Islands (Malvinas),Lake Marc
Senegal,Brownside
Libyan Arab Jamahiriya,East Michaelstad
Turks and Caicos Islands,Danielletown
Mauritania,Port Stephaniechester
New Zealand,West Dana
Uganda,Lake Joshuachester
Trinidad and Tobago,West Christopher
San Marino,Matthewshaven
Bolivia,Jeffersonmouth
Serbia,North Dawnton
Luxembourg,Fieldsfurt
Bosnia and Herzegovina,Smithfurt
United Arab Emirates,East Pamelabury
Cook Islands,Lake Danielbury
Georgia,New Dorothy
Central African Republic,Katrinaland
Christmas Island,East Deborahmouth
Pitcairn Islands,Fitzpatrickborough
Hong Kong,North Matthewmouth
Ukraine,Davidborough
Kenya,Jameston
Congo,North Pamela
Guernsey,Jamestown
Gambia,Mclaughlinbury
Palestinian Territory,Gardnerfort
Sierra Leone,Mullinschester
Andorra,North Lauren
Liberia,North Billystad
Haiti,Douglasfort
Kiribati,West Joseph
Guinea,Garciabury
Cyprus,Michaelfort
Tajikistan,West Sarah
Anguilla,North Courtneychester
French Guiana,South Calebfurt
Dominica,South Victor
Morocco,Lake Sheilaberg
Iran,Gilbertstad
Turkey,Phillipston
Bolivia,Lake Kimberly
Nigeria,Rochaland
Turks and Caicos Islands,Nicholasmouth
Austria,Acostahaven
Cocos (Keeling) Islands,New Bethanytown
Chad,North Charles
Tonga,Lanceport
Dominica,Port Christinehaven
Ecuador,Jenniferberg
Svalbard & Jan Mayen Islands,North Joshua
Paraguay,South Anthonyhaven
Falkland Islands (Malvinas),Phillipsmouth
Haiti,Sarafort
Nepal,Lake Jennifer
Canada,West Shelbyborough
Brunei Darussalam,North Wendy
Algeria,Lake Danielleton
Latvia,Port Peter
Korea,Port Bryanland
Madagascar,North Deniseland
Mongolia,East Lisaton
Serbia,Christopherfurt
Oman,South Kevin
Mauritius,Danielshire
Azerbaijan,Port Sarahburgh
Nigeria,Espinozaport
Costa Rica,New James
Syrian Arab Republic,Annamouth
Kenya,Heatherfort
Slovenia,North Nicholas
Reunion,New Joseph
Georgia,West Elizabethmouth
Mexico,Rodriguezbury
Luxembourg,East Johnchester
Korea,Pamelaborough
Saint Vincent and the Grenadines,North Jacobshire
Fiji,Hannamouth
Chad,Larryside
Zimbabwe,Jenniferchester
Sudan,East Michael
Armenia,Port Jacob
South Georgia and the South Sandwich Islands,Schneiderchester
Cyprus,South William
Samoa,Jenningstown
Netherlands,West Matthew
Congo,West Robert
Bhutan,Thompsonshire
El Salvador,Port Laura
Haiti,Kingburgh
Maldives,Edwardschester
Sri Lanka,Lisaborough
New Zealand,Port Shane
Saudi Arabia,Port Timothyhaven
Italy,Sarahmouth
Denmark,North Stevenfort
Botswana,Valenciaburgh
Uganda,New Theresaside
Saint Helena,East Joseph
Kiribati,Sharonhaven
Algeria,West Laurenstad
Honduras,Wilcoxport
Serbia,Youngside
Greenland,Marissamouth
Kiribati,Smithton
Mongolia,Brianmouth
Benin,Port Andrewfort
Hungary,South Calvin
Cameroon,North Theodoreport
Latvia,Hopkinsburgh
Sri Lanka,Perezshire
Andorra,Port Alexis
Aruba,Paigestad
Slovakia (Slovak Republic),East Shaneberg
Angola,East Lisa
Jamaica,North Troy
Dominica,Brittanyborough
Saint Martin,Loveberg
Niger,Lake Juliemouth
Aruba,New Nicolehaven
New Zealand,Billychester
Ukraine,Bradytown
Lao People's Democratic Republic,Angelaburgh
Czech Republic,Juliefurt
Bermuda,Sherrybury
Maldives,East Wendy
Fiji,Dodsonbury
North Macedonia,Hancockbury
Peru,Ryanview
Namibia,Lake Richard
Afghanistan,Fernandezfort
Monaco,West Kevinland
Cook Islands,Gabrielhaven
Samoa,Mariaborough
Palestinian Territory,West Scottfurt
Armenia,Ramirezfurt
Ghana,Bradleybury
Guinea,Yolandastad
Malta,Adamsland
Slovakia (Slovak Republic),West Mark
Malawi,Smithberg
Turkmenistan,New Cindy
Netherlands,Wrightland
Netherlands Antilles,New John
Panama,Sheaside
Indonesia,Johnberg
Ireland,South Jennifermouth
Maldives,Brandiland
Australia,New Kirstenmouth
Falkland Islands (Malvinas),Allenberg
Belarus,Vickieside
Guinea-Bissau,North Debbie
French Polynesia,New Molly
Mozambique,East Davidborough
Bangladesh,East Christopherside
Anguilla,North Joy
Mozambique,North Shelleyberg
Guinea,South Robert
Mayotte,Jillianside
Swaziland,New Lee
Barbados,West Josephshire
Niue,North Richardmouth
Austria,Lake Benjamin
Italy,Edwardport
Armenia,Antoniomouth
Guyana,Billyburgh
Jamaica,Jenkinsfort
Tokelau,Stevenshire
Slovakia (Slovak Republic),Hughesbury
Seychelles,Jennifermouth
Sierra Leone,Loveborough
Slovenia,Christybury
Maldives,West Pamelafurt
Yemen,South Devinstad
Nepal,Dustinton
Kazakhstan,Richardsfort
El Salvador,Pamelabury
Chad,East Kaitlinland
Solomon Islands,Carrillostad
Vanuatu,North Ashleyport
United States Minor Outlying Islands,Lake Juliechester
Grenada,West Mary
Guinea,Aguirretown
Gibraltar,Coleborough
Gambia,West Michaelbury
Faroe Islands,New Joshuamouth
El Salvador,Victoriaborough
Grenada,Kinghaven
Malta,Melindaview
Ecuador,Ingramville
Benin,Chapmanhaven
India,Jennifermouth
Finland,Lake Michellechester
Iran,Beverlyburgh
Libyan Arab Jamahiriya,Phillipfort
Burkina Faso,West Josephburgh
Czech Republic,Reidmouth
Papua New Guinea,South Meredithchester
New Zealand,Richardhaven
Bangladesh,Samanthafurt
Central African Republic,Carriefort
Egypt,East Meagan
Fiji,West Jamie
Ethiopia,Frymouth
Peru,Elizabethfurt
Congo,Knightshire
Guinea-Bissau,Weissport
Haiti,Brownview
Japan,Lake Stephanie
Korea,Michelleland
Cote d'Ivoire,East Angela
Falkland Islands (Malvinas),Alanburgh
Indonesia,Sherryhaven
Cape Verde,Bishopbury
Mongolia,Castillotown
Belize,South Rickyberg
Holy See (Vatican City State),South Scott
Svalbard & Jan Mayen Islands,Salinaschester
Sao Tome and Principe,West Brandonchester
Christmas Island,Grahamville
Ghana,South Kylefurt
Kuwait,Whiteland
Czech Republic,Brandonchester
Equatorial Guinea,East Gerald
Australia,New Sonya
Congo,Lake Adrianborough
Korea,Pageport
United Kingdom,New Keith
Cayman Islands,Port Johnstad
Belarus,Stephenbury
Solomon Islands,South Angelaview
Cayman Islands,Rebeccashire
Guyana,South Margaretview
Eritrea,Lake Patriciabury
Tunisia,Lake Danielport
Reunion,East Anthonyland
Chile,Lake Kathyfurt
Liberia,Lake Theresabury
Sao Tome and Principe,Port Michael
Honduras,Ashleyshire
Burkina Faso,Brewerfurt
Tokelau,South Randyhaven
Taiwan,Callahanside
Greenland,Lake Calebchester
Senegal,New Paul
